mati,0.9901375,0.36363636363636365,reven
brat,0.9805136,0.10606060606060608,star,mlad,starčev
pastirček,0.9411201,0.45454545454545464,rahel
krivec,0.9788387,0.030303030303030307
kovač,0.92275214,0.045454545454545456,steklen
