zmaj,0.21553986,0.36363636363636365,zmagovalčev,silen
pastir,0.93052596,0.18181818181818182,zadovoljen,brezskrben
ovca,0.58845794,0.09090909090909091,drug
zver,0.84982955,0.2727272727272727,divji,požrešen
hlapec,0.9129174,0.09090909090909091,pogumen
