mati,0.12150958,0.40868454661558107,Milkin,Cvetkov
milica,0.35755318,0.37420178799489145,zlat
cvetko,0.26495907,0.07151979565772668,prvi
cvetka,0.50480723,0.14559386973180075,debel,droben
