kralj,0.95335287,0.13333333333333336,neizmeren
vila,0.8113548,0.13333333333333336,gozden,bel,gorski
brat,0.85988265,0.5777777777777778,ljubljen,mlad,star,star
gospod,0.15307644,0.15555555555555559,posveten
