kralj,0.7361942,0.368421052631579,Kraljevičev
kraljica,0.6243811,0.2017543859649123
mati,0.31097448,0.2543859649122807
kraljevič,0.91822547,0.03508771929824562
vida,0.9367114,0.14035087719298248,junaški,star
