riba,0.21445371,0.14967741935483872,čuden,zlat,mali,drag
gospod,0.75765294,0.1389247311827957,ostal
kuhar,0.77342933,0.3556989247311828,grofov
grof,0.21445371,0.1978494623655914,star
zlatolaska,0.8894871,0.1578494623655914
