dekla,hlapec,-0.15947368421052632,0.3829787234042553
hlapec,kuharica,-0.18605882352941178,0.3191489361702128
dekla,kuharica,-0.1996666666666667,0.2978723404255319
dekla,hlapec,-0.1996666666666667,
